"","lw","season","player_id","label","lws_lastyear","ppr_lastyear","lw_lastyear","sv_lastyear","lw_ever","PA_SuccessRate","PA_HC_Change","PA_Team_Change","PA_Season_Skipped","PA_Team_Drafted","team_traded","g30_lastyear","g25_lastyear","g20_lastyear","gT10_lastyear","adp_averagePick","ecr","experience","pos_QB","pos_RB","pos_WR","pos_TE","lws_2yrs_ago","ppr_2yrs_ago","lw_2yrs_ago","sv_2yrs_ago","PA_SuccessRate_lastyear","PA_HC_Change_lastyear","PA_Team_Change_lastyear","PA_Season_Skipped_lastyear","PA_Team_Drafted_lastyear","team_traded_lastyear","g30_lastyear_2yrs_ago","g25_lastyear_2yrs_ago","g20_lastyear_2yrs_ago","gT10_2yrs_ago","adp_averagePick_lastyear","ecr_lastyear","full_name","League_Winner","Season_Valid","Games_Away","LWS","PPR","games30","games25","games20","gamesT10","position","LWP4_Ranking","EndofSeason_Rankings","graph_col_lw","LWS_rank","PPR_rank","g30_rank","g25_rank","g20_rank","gT10_rank","yearly_id","graph_col_pos","ecr_unranked","adp_undrafted","comparison_valid","yearly_rank","yearly_rank_per","med_mean_sqrt","compare_p2","lwp4_comp_rank","EOS_yearly","Position_order","zr_rankings_adjusted"
"10617",NA,2005,"00-0001545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Todd Bouman",0,0,3,0,18.38,0,0,0,0,"QB",NA,7943,"#900D09",10564,7938,10564,10564,10564,10564,"2005_00-0001545","#FFC0CB",NA,NA,0,650,NA,NA,0,NA,NA,"1",650
"10618",NA,2008,"00-0007835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Damon Huard",0,0,3,0,18.38,0,0,0,0,"QB",NA,7944,"#900D09",10565,7939,10565,10565,10565,10565,"2008_00-0007835","#FFC0CB",NA,NA,0,650,NA,NA,0,NA,NA,"1",650
"10619",NA,2011,"00-0020305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A.J. Feeley",0,0,3,0,18.32,0,0,0,0,"QB",NA,7946,"#900D09",10566,7941,10566,10566,10566,10566,"2011_00-0020305","#FFC0CB",357,219.23,0,650,NA,NA,0,NA,NA,"1",650
"10620",NA,2001,"00-0020256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kevin Kasper",0,0,3,0,18.3,0,0,0,0,"WR",NA,7949,"#900D09",10567,7944,10567,10567,10567,10567,"2001_00-0020256","#03254C",NA,NA,0,283,NA,NA,0,9157,283,"3",283
"10621",NA,2002,"00-0020984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Randy Hymes",0,0,3,0,18.3,0,0,0,0,"WR",NA,7950,"#900D09",10568,7945,10568,10568,10568,10568,"2002_00-0020984","#03254C",NA,NA,0,296,NA,NA,0,9158,296,"3",296
"10622",NA,2008,"00-0024301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Thomas",0,0,3,0,18.3,0,0,0,0,"TE",NA,7951,"#900D09",10569,7946,10569,10569,10569,10569,"2008_00-0024301","#C95B0C",NA,NA,0,304,NA,NA,0,9159,304,"4",304
"10623",NA,2010,"00-0027129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aaron Brown",0,0,3,0,18.3,0,0,0,0,"RB",NA,7952,"#900D09",10570,7947,10570,10570,10570,10570,"2010_00-0027129","#228C22",NA,NA,0,308,NA,NA,0,9160,308,"2",308
"10624",NA,2000,"00-0009007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Danny Kanell",0,0,3,0,18.24,0,0,0,0,"QB",NA,7953,"#900D09",10571,7948,10571,10571,10571,10571,"2000_00-0009007","#FFC0CB",NA,NA,0,650,NA,NA,0,NA,NA,"1",650
"10625",NA,2000,"00-0000911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fred Baxter",0,0,3,0,18.2,0,0,0,0,"TE",NA,7957,"#900D09",10572,7952,10572,10572,10572,10572,"2000_00-0000911","#C95B0C",NA,NA,0,278,NA,NA,0,9161,278,"4",278
"10626",NA,2000,"00-0000598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Karsten Bailey",0,0,3,0,18.2,0,0,0,0,"WR",NA,7958,"#900D09",10573,7953,10573,10573,10573,10573,"2000_00-0000598","#03254C",NA,NA,0,279,NA,NA,0,9162,279,"3",279
"10627",NA,2006,"00-0007254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"William Henderson",0,1,3,0,18.2,0,0,0,0,"FB",NA,7959,"#900D09",10574,7954,10574,10574,10574,10574,"2006_00-0007254","",NA,NA,1,293,NA,NA,0,9163,293,"",293
"10628",NA,2007,"00-0024398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adam Jennings",0,0,3,0,18.2,0,0,0,0,"WR",NA,7960,"#900D09",10575,7955,10575,10575,10575,10575,"2007_00-0024398","#03254C",NA,NA,0,307,NA,NA,0,9164,307,"3",307
"10629",NA,2011,"00-0026213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jamaal Charles",0,0,3,0,18.2,0,0,0,0,"RB",NA,7961,"#900D09",10576,7956,10576,10576,10576,10576,"2011_00-0026213","#228C22",357,219.23,0,307,NA,NA,0,9165,307,"2",307
"10630",NA,2010,"00-0027419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris Gronkowski",0,0,3,0,18.2,0,0,0,0,"FB",NA,7962,"#900D09",10577,7957,10577,10577,10577,10577,"2010_00-0027419","",NA,NA,0,309,NA,NA,0,9166,309,"",309
"10631",NA,2004,"00-0007180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Garrison Hearst",0,0,3,0,18.1,0,0,0,0,"RB",NA,7969,"#900D09",10578,7964,10578,10578,10578,10578,"2004_00-0007180","#228C22",NA,NA,0,314,NA,NA,0,9167,314,"2",314
"10632",NA,2007,"00-0015830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mack Strong",0,0,3,0,18.1,0,0,0,0,"FB",NA,7970,"#900D09",10579,7965,10579,10579,10579,10579,"2007_00-0015830","",NA,NA,0,308,NA,NA,0,9168,308,"",308
"10633",NA,2008,"00-0021915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sam Aiken",0,0,3,0,18.1,0,0,0,0,"WR",NA,7971,"#900D09",10580,7966,10580,10580,10580,10580,"2008_00-0021915","#03254C",NA,NA,0,305,NA,NA,0,9169,305,"3",305
"10634",NA,2006,"00-0022054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Visanthe Shiancoe",0,1,3,0,18.1,0,0,0,0,"TE",NA,7972,"#900D09",10581,7967,10581,10581,10581,10581,"2006_00-0022054","#C95B0C",NA,NA,1,294,NA,NA,0,9170,294,"4",294
"10635",NA,2006,"00-0022397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vonta Leach",0,0,3,0,18.1,0,0,0,0,"RB",NA,7973,"#900D09",10582,7968,10582,10582,10582,10582,"2006_00-0022397","#228C22",NA,NA,0,295,NA,NA,0,9171,295,"2",295
"10636",NA,2006,"00-0023561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alvin Pearman",0,0,3,0,18.1,0,0,0,0,"RB",NA,7974,"#900D09",10583,7969,10583,10583,10583,10583,"2006_00-0023561","#228C22",NA,NA,0,296,NA,NA,0,9172,296,"2",296
"10637",NA,2010,"00-0016098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fred Taylor",0,0,3,0,18.1,0,0,0,0,"RB",NA,7975,"#900D09",10584,7970,10584,10584,10584,10584,"2010_00-0016098","#228C22",NA,NA,0,310,NA,NA,0,9173,310,"2",310
"10638",NA,2007,"00-0024359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jerome Harrison",0,0,3,0,18.1,0,0,0,0,"RB",NA,7976,"#900D09",10585,7971,10585,10585,10585,10585,"2007_00-0024359","#228C22",NA,NA,0,309,NA,NA,0,9174,309,"2",309
"10639",NA,2007,"00-0020805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason McKie",0,1,3,0,18,0,0,0,0,"FB",NA,7984,"#900D09",10586,7980,10586,10586,10586,10586,"2007_00-0020805","",NA,NA,1,310,NA,NA,0,9175,310,"",310
"10640",NA,2010,"00-0021570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kassim Osgood",0,1,3,0,18,0,0,0,0,"WR",NA,7985,"#900D09",10587,7981,10587,10587,10587,10587,"2010_00-0021570","#03254C",NA,NA,1,311,NA,NA,0,9176,311,"3",311
"10641",NA,2006,"00-0022092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris Brown",0,0,3,0,18,0,0,0,0,"RB",NA,7986,"#900D09",10588,7982,10588,10588,10588,10588,"2006_00-0022092","#228C22",NA,NA,0,297,NA,NA,0,9177,297,"2",297
"10642",NA,2006,"00-0022746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeff Dugan",0,0,3,0,18,0,0,0,0,"FB",NA,7987,"#900D09",10589,7983,10589,10589,10589,10589,"2006_00-0022746","",NA,NA,0,298,NA,NA,0,9178,298,"",298
"10643",NA,2004,"00-0022811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jerricho Cotchery",0,0,3,0,18,0,0,0,0,"WR",NA,7988,"#900D09",10590,7984,10590,10590,10590,10590,"2004_00-0022811","#03254C",NA,NA,0,315,NA,NA,0,9179,315,"3",315
"10644",NA,2009,"00-0026100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nate Hughes",0,0,3,0,18,0,0,0,0,"WR",NA,7989,"#900D09",10591,7985,10591,10591,10591,10591,"2009_00-0026100","#03254C",NA,NA,0,298,NA,NA,0,9180,298,"3",298
"10645",NA,2009,"00-0026266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lavelle Hawkins",0,0,3,0,18,0,0,0,0,"WR",NA,7990,"#900D09",10592,7986,10592,10592,10592,10592,"2009_00-0026266","#03254C",NA,NA,0,299,NA,NA,0,9181,299,"3",299
"10646",NA,2011,"00-0022726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Keary Colbert",0,0,3,0,17.9,0,0,0,0,"WR",NA,7996,"#900D09",10593,7992,10593,10593,10593,10593,"2011_00-0022726","#03254C",357,219.23,0,308,NA,NA,0,9182,308,"3",308
"10647",NA,2003,"00-0011869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adrian Murrell",0,0,3,0,17.9,0,0,0,0,"RB",NA,7997,"#900D09",10594,7993,10594,10594,10594,10594,"2003_00-0011869","#228C22",NA,NA,0,298,NA,NA,0,9183,298,"2",298
"10648",NA,2010,"00-0026323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spencer Larsen",0,0,3,0,17.9,0,0,0,0,"FB",NA,7998,"#900D09",10595,7994,10595,10595,10595,10595,"2010_00-0026323","",NA,NA,0,312,NA,NA,0,9184,312,"",312
"10649",NA,2001,"00-0004004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John Davis",0,1,3,0,17.8,0,0,0,0,"TE",NA,8003,"#900D09",10596,7999,10596,10596,10596,10596,"2001_00-0004004","#C95B0C",NA,NA,1,284,NA,NA,0,9185,284,"4",284
"10650",NA,2002,"00-0019109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scottie Montgomery",0,0,3,0,17.8,0,0,0,0,"WR",NA,8004,"#900D09",10597,8000,10597,10597,10597,10597,"2002_00-0019109","#03254C",NA,NA,0,297,NA,NA,0,9186,297,"3",297
"10651",NA,2009,"00-0020268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tony Stewart",0,0,3,0,17.8,0,0,0,0,"TE",NA,8005,"#900D09",10598,8001,10598,10598,10598,10598,"2009_00-0020268","#C95B0C",NA,NA,0,300,NA,NA,0,9187,300,"4",300
"10652",NA,2006,"00-0024324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason Avant",0,0,3,0,17.8,0,0,0,0,"WR",NA,8006,"#900D09",10599,8002,10599,10599,10599,10599,"2006_00-0024324","#03254C",NA,NA,0,299,NA,NA,0,9188,299,"3",299
"10653",NA,2010,"00-0027109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"James Casey",0,0,3,0,17.8,0,0,0,0,"TE",NA,8007,"#900D09",10600,8003,10600,10600,10600,10600,"2010_00-0027109","#C95B0C",NA,NA,0,313,NA,NA,0,9189,313,"4",313
"10654",NA,2001,"00-0002713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tony Carter",0,0,3,0,17.7,0,0,0,0,"FB",NA,8014,"#900D09",10601,8010,10601,10601,10601,10601,"2001_00-0002713","",NA,NA,0,285,NA,NA,0,9190,285,"",285
"10655",NA,2002,"00-0019590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chad Morton",0,0,3,0,17.7,0,0,0,0,"RB",NA,8015,"#900D09",10602,8011,10602,10602,10602,10602,"2002_00-0019590","#228C22",NA,NA,0,298,NA,NA,0,9191,298,"2",298
"10656",NA,2007,"00-0022141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeremi Johnson",0,0,3,0,17.7,0,0,0,0,"FB",NA,8016,"#900D09",10603,8012,10603,10603,10603,10603,"2007_00-0022141","",NA,NA,0,311,NA,NA,0,9192,311,"",311
"10657",NA,2008,"00-0023774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Naufahu Tahi",0,1,3,0,17.7,0,0,0,0,"FB",NA,8017,"#900D09",10604,8013,10604,10604,10604,10604,"2008_00-0023774","",NA,NA,1,306,NA,NA,0,9193,306,"",306
"10658",NA,2007,"00-0024358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marques Hagans",0,0,3,0,17.7,0,0,0,0,"WR",NA,8018,"#900D09",10605,8014,10605,10605,10605,10605,"2007_00-0024358","#03254C",NA,NA,0,312,NA,NA,0,9194,312,"3",312
"10659",NA,2011,"00-0026229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steve Slaton",0,0,3,0,17.7,0,0,0,0,"RB",NA,8019,"#900D09",10606,8015,10606,10606,10606,10606,"2011_00-0026229","#228C22",357,219.23,0,309,NA,NA,0,9195,309,"2",309
"10660",NA,2000,"00-0010455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jamie Martin",0,0,3,0,17.68,0,0,0,0,"QB",NA,8020,"#900D09",10607,8016,10607,10607,10607,10607,"2000_00-0010455","#FFC0CB",NA,NA,0,650,NA,NA,0,NA,NA,"1",650
"10661",NA,2011,"00-0023437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ronnie Brown",0,1,3,0,17.6,0,0,0,0,"RB",NA,8027,"#900D09",10608,8023,10608,10608,10608,10608,"2011_00-0023437","#228C22",357,219.23,1,310,NA,NA,0,9196,310,"2",310
"10662",NA,2007,"00-0024069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Troy Bienemann",0,0,3,0,17.6,0,0,0,0,"TE",NA,8028,"#900D09",10609,8024,10609,10609,10609,10609,"2007_00-0024069","#C95B0C",NA,NA,0,313,NA,NA,0,9197,313,"4",313
"10663",NA,2009,"00-0027012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Robiskie",0,0,3,0,17.6,0,0,0,0,"WR",NA,8029,"#900D09",10610,8025,10610,10610,10610,10610,"2009_00-0027012","#03254C",NA,NA,0,301,NA,NA,0,9198,301,"3",301
"10664",NA,2001,"00-0000166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stephen Alexander",0,0,3,0,17.5,0,0,0,0,"TE",NA,8038,"#900D09",10611,8034,10611,10611,10611,10611,"2001_00-0000166","#C95B0C",NA,NA,0,286,NA,NA,0,9199,286,"4",286
"10665",NA,2000,"00-0005860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chris Gedney",0,0,3,0,17.5,0,0,0,0,"TE",NA,8039,"#900D09",10612,8035,10612,10612,10612,10612,"2000_00-0005860","#C95B0C",NA,NA,0,280,NA,NA,0,9200,280,"4",280
"10666",NA,2002,"00-0013422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walter Rasby",0,0,3,0,17.5,0,0,0,0,"TE",NA,8040,"#900D09",10613,8036,10613,10613,10613,10613,"2002_00-0013422","#C95B0C",NA,NA,0,299,NA,NA,0,9201,299,"4",299
"10667",NA,2005,"00-0021750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arlen Harris",0,0,3,0,17.5,0,0,0,0,"RB",NA,8041,"#900D09",10614,8037,10614,10614,10614,10614,"2005_00-0021750","#228C22",NA,NA,0,299,NA,NA,0,9202,299,"2",299
"10668",NA,2011,"00-0028613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phillip Tanner",0,0,3,0,17.5,0,0,0,0,"RB",NA,8042,"#900D09",10615,8038,10615,10615,10615,10615,"2011_00-0028613","#228C22",357,219.23,0,311,NA,NA,0,9203,311,"2",311
"10669",NA,2009,"00-0008241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edgerrin James",0,0,3,0,17.4,0,0,0,0,"RB",NA,8049,"#900D09",10616,8045,10616,10616,10616,10616,"2009_00-0008241","#228C22",NA,NA,0,302,NA,NA,0,9204,302,"2",302
"10670",NA,2008,"00-0022135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Billy McMullen",0,0,3,0,17.4,0,0,0,0,"WR",NA,8050,"#900D09",10617,8046,10617,10617,10617,10617,"2008_00-0022135","#03254C",NA,NA,0,307,NA,NA,0,9205,307,"3",307
"10671",NA,2009,"00-0023679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Billy Bajema",0,0,3,0,17.4,0,0,0,0,"TE",NA,8051,"#900D09",10618,8047,10618,10618,10618,10618,"2009_00-0023679","#C95B0C",NA,NA,0,303,NA,NA,0,9206,303,"4",303
