"","lw","season","yearly_id","label","Position_order","lws_lastyear","ppr_lastyear","lw_lastyear","sv_lastyear","lw_ever","PA_SuccessRate","PA_HC_Change","PA_Team_Change","PA_Season_Skipped","PA_Team_Drafted","g30_lastyear","g25_lastyear","g20_lastyear","gT10_lastyear","adp_averagePick","ecr","experience","lws_2yrs_ago","ppr_2yrs_ago","lw_2yrs_ago","sv_2yrs_ago","PA_SuccessRate_lastyear","PA_HC_Change_lastyear","PA_Team_Change_lastyear","PA_Season_Skipped_lastyear","PA_Team_Drafted_lastyear","g30_lastyear_2yrs_ago","g25_lastyear_2yrs_ago","g20_lastyear_2yrs_ago","gT10_2yrs_ago","adp_averagePick_lastyear","ecr_lastyear","player_id","full_name","League_Winner","Season_Valid","Games_Away","LWS","PPR","games30","games25","games20","gamesT10","position","LWP4_Ranking","EndofSeason_Rankings","graph_col_lw"
"9545",NA,NA,"2008_00-0005231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0005231","Brian Finneran",0,0,3,0,41.9,0,0,0,0,"WR",9545,6848,"#900D09"
"9546",NA,NA,"2010_00-0027772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0027772","Anthony Dixon",0,0,3,0,41.8,0,0,0,0,"RB",9546,6850,"#900D09"
"9547",NA,NA,"2010_00-0025463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0025463","Jason Hill",0,0,3,0,41.8,0,0,0,0,"WR",9547,6851,"#900D09"
"9548",NA,NA,"2002_00-0013262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0013262","Stanley Pritchett",0,1,3,0,41.7,0,0,0,0,"RB",9548,6854,"#900D09"
"9549",NA,NA,"2004_00-0019302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019302","Bryan Gilmore",0,0,3,0,41.6,0,0,0,0,"WR",9549,6858,"#900D09"
"9550",NA,NA,"2000_00-0008598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0008598","Pat Johnson",0,1,3,0,41.5,0,0,0,0,"WR",9550,6860,"#900D09"
"9551",NA,NA,"2009_00-0022397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022397","Vonta Leach",0,1,3,0,41.5,0,0,0,0,"FB",9551,6861,"#900D09"
"9552",NA,NA,"2001_00-0007254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0007254","William Henderson",0,1,3,0,41.4,0,0,0,0,"FB",9552,6865,"#900D09"
"9553",NA,NA,"2004_00-0002068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0002068","Troy Brown",0,1,3,0,41.4,0,0,0,0,"WR",9553,6866,"#900D09"
"9554",NA,NA,"2010_00-0025396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0025396","Ted Ginn",0,0,3,0,41.4,0,0,0,0,"WR",9554,6867,"#900D09"
"9555",NA,NA,"2002_00-0007579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0007579","Robert Holcombe",0,0,3,0,41.3,0,0,0,0,"RB",9555,6873,"#900D09"
"9556",NA,NA,"2002_00-0020171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020171","Boo Williams",0,1,3,0,41.3,0,0,0,0,"TE",9556,6874,"#900D09"
"9557",NA,NA,"2009_00-0023310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0023310","Lance Moore",0,0,3,0,41.3,0,0,0,0,"WR",9557,6875,"#900D09"
"9558",NA,NA,"2011_00-0027441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0027441","Chastin West",0,0,3,0,41.3,0,0,0,0,"WR",9558,6876,"#900D09"
"9559",NA,NA,"2000_00-0017924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0017924","Roland Williams",0,1,3,0,41.2,0,0,0,0,"TE",9559,6878,"#900D09"
"9560",NA,NA,"2006_00-0020342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020342","Brandon Manumaleuna",0,0,3,0,41.2,0,0,0,0,"TE",9560,6879,"#900D09"
"9561",NA,NA,"2004_00-0021268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021268","Terry Jones",0,1,3,0,41.2,0,0,0,0,"TE",9561,6880,"#900D09"
"9562",NA,NA,"2001_00-0006949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0006949","Jackie Harris",0,1,3,0,41.1,0,0,0,0,"TE",9562,6883,"#900D09"
"9563",NA,NA,"2007_00-0009119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0009119","Reggie Kelly",0,1,3,0,41.1,0,0,0,0,"TE",9563,6884,"#900D09"
"9564",NA,NA,"2000_00-0011434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0011434","Scott Mitchell",0,0,3,0,41.04,0,0,0,0,"QB",9564,6885,"#900D09"
"9565",NA,NA,"2004_00-0008196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0008196","Terry Jackson",0,1,3,0,41,0,0,0,0,"RB",9565,6890,"#900D09"
"9566",NA,NA,"2010_00-0022156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022156","Bryant Johnson",0,1,3,0,41,0,0,0,0,"WR",9566,6891,"#900D09"
"9567",NA,NA,"2006_00-0020797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020797","Maurice Hicks",0,1,3,0,40.9,0,0,0,0,"RB",9567,6894,"#900D09"
"9568",NA,NA,"2008_00-0024489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0024489","Ahmard Hall",0,1,3,0,40.9,0,0,0,0,"FB",9568,6895,"#900D09"
"9569",NA,NA,"2005_00-0020187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020187","Marcellus Rivers",0,1,3,0,40.8,0,0,0,0,"TE",9569,6898,"#900D09"
"9570",NA,NA,"2007_00-0024174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0024174","Glenn Holt",0,0,3,0,40.8,0,0,0,0,"WR",9570,6899,"#900D09"
"9571",NA,NA,"2009_00-0001477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0001477","Marty Booker",0,1,3,0,40.8,0,0,0,0,"WR",9571,6900,"#900D09"
"9572",NA,NA,"2004_00-0011236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0011236","Billy Miller",0,1,3,0,40.8,0,0,0,0,"TE",9572,6901,"#900D09"
"9573",NA,NA,"2005_00-0022807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022807","Bernard Berrian",0,0,3,0,40.7,0,0,0,0,"WR",9573,6907,"#900D09"
"9574",NA,NA,"2001_00-0020516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020516","Todd Heap",0,1,3,0,40.6,0,0,0,0,"TE",9574,6909,"#900D09"
"9575",NA,NA,"2008_00-0021153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021153","Javon Walker",0,0,3,0,40.6,0,0,0,0,"WR",9575,6910,"#900D09"
"9576",NA,NA,"2008_00-0026209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0026209","Jacob Hester",0,0,3,0,40.6,0,0,0,0,"FB",9576,6911,"#900D09"
"9577",NA,NA,"2010_00-0023679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0023679","Billy Bajema",0,0,3,0,40.5,0,0,0,0,"TE",9577,6915,"#900D09"
"9578",NA,NA,"2007_00-0019997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019997","Antonio Chatman",0,1,3,0,40.4,0,0,0,0,"WR",9578,6920,"#900D09"
"9579",NA,NA,"2008_00-0021213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021213","Chris Baker",0,1,3,0,40.4,0,0,0,0,"TE",9579,6921,"#900D09"
"9580",NA,NA,"2011_00-0026072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0026072","Jed Collins",0,1,3,0,40.4,0,0,0,0,"FB",9580,6922,"#900D09"
"9581",NA,NA,"2004_00-0021993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021993","Bethel Johnson",0,1,3,0,40.2,0,0,0,0,"WR",9581,6927,"#900D09"
"9582",NA,NA,"2008_00-0024315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0024315","Michael Robinson",0,0,3,0,40.2,0,0,0,0,"RB",9582,6928,"#900D09"
"9583",NA,NA,"2009_00-0026300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0026300","Josh Johnson",0,0,3,0,40.2,0,0,0,0,"QB",9583,6929,"#900D09"
"9584",NA,NA,"2009_00-0021213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021213","Chris Baker",0,1,3,0,40.2,0,0,0,0,"TE",9584,6930,"#900D09"
"9585",NA,NA,"2000_00-0010747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0010747","Fred McCrary",0,1,3,0,40,0,0,0,0,"FB",9585,6937,"#900D09"
"9586",NA,NA,"2009_00-0019281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019281","Mike Furrey",0,1,3,0,40,0,0,0,0,"WR",9586,6938,"#900D09"
"9587",NA,NA,"2002_00-0019552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019552","Troy Walters",0,1,3,0,40,0,0,0,0,"WR",9587,6939,"#900D09"
"9588",NA,NA,"2004_00-0021424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021424","Chris Horn",0,0,3,0,40,0,0,0,0,"WR",9588,6940,"#900D09"
"9589",NA,NA,"2003_00-0021980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021980","George Wrighster",0,1,3,0,40,0,0,0,0,"TE",9589,6941,"#900D09"
"9590",NA,NA,"2006_00-0022916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022916","Ben Troupe",0,1,3,0,40,0,0,0,0,"TE",9590,6942,"#900D09"
"9591",NA,NA,"2000_00-0012726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0012726","Doug Pederson",0,0,3,0,39.88,0,0,0,0,"QB",9591,6945,"#900D09"
"9592",NA,NA,"2004_00-0019863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019863","Dominic Rhodes",0,1,3,0,39.8,0,0,0,0,"RB",9592,6947,"#900D09"
"9593",NA,NA,"2007_00-0025549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0025549","Brent Celek",0,1,3,0,39.8,0,0,0,0,"TE",9593,6948,"#900D09"
"9594",NA,NA,"2002_00-0019135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019135","Dan Kreider",0,1,3,0,39.8,0,0,0,0,"FB",9594,6949,"#900D09"
"9595",NA,NA,"2008_00-0026069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0026069","Mike Tolbert",0,0,3,0,39.8,0,0,0,0,"FB",9595,6950,"#900D09"
"9596",NA,NA,"2000_00-0004768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0004768","Marc Edwards",0,1,3,0,39.7,0,0,0,0,"FB",9596,6953,"#900D09"
"9597",NA,NA,"2001_00-0019650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019650","Dennis Northcutt",0,0,3,0,39.7,0,0,0,0,"WR",9597,6954,"#900D09"
"9598",NA,NA,"2008_00-0020342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020342","Brandon Manumaleuna",0,1,3,0,39.7,0,0,0,0,"TE",9598,6955,"#900D09"
"9599",NA,NA,"2002_00-0020513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020513","David Terrell",0,0,3,0,39.7,0,0,0,0,"WR",9599,6956,"#900D09"
"9600",NA,NA,"2005_00-0022072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022072","Charles Rogers",0,0,3,0,39.7,0,0,0,0,"WR",9600,6957,"#900D09"
"9601",NA,NA,"2006_00-0014655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0014655","Mike Sellers",0,1,3,0,39.6,0,0,0,0,"FB",9601,6960,"#900D09"
"9602",NA,NA,"2008_00-0021147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021147","Donte' Stallworth",0,1,3,0,39.6,0,0,0,0,"WR",9602,6961,"#900D09"
"9603",NA,NA,"2007_00-0022388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022388","Terrance Copper",0,1,3,0,39.6,0,0,0,0,"WR",9603,6962,"#900D09"
"9604",NA,NA,"2009_00-0022164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022164","Kyle Boller",0,0,3,0,39.56,0,0,0,0,"QB",9604,6963,"#900D09"
"9605",NA,NA,"2005_00-0022706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022706","Michael Gaines",0,0,3,0,39.5,0,0,0,0,"TE",9605,6967,"#900D09"
"9606",NA,NA,"2009_00-0022817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022817","Sean Ryan",0,0,3,0,39.5,0,0,0,0,"TE",9606,6968,"#900D09"
"9607",NA,NA,"2003_00-0019281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019281","Mike Furrey",0,1,3,0,39.4,0,0,0,0,"WR",9607,6971,"#900D09"
"9608",NA,NA,"2001_00-0015601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0015601","Aaron Stecker",0,0,3,0,39.3,0,0,0,0,"RB",9608,6974,"#900D09"
"9609",NA,NA,"2003_00-0022141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022141","Jeremi Johnson",0,1,3,0,39.3,0,0,0,0,"FB",9609,6975,"#900D09"
"9610",NA,NA,"2011_00-0025524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0025524","Le'Ron McClain",0,0,3,0,39.3,0,0,0,0,"FB",9610,6976,"#900D09"
"9611",NA,NA,"2005_00-0019564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0019564","Aaron Shea",0,0,3,0,39.3,0,0,0,0,"TE",9611,6977,"#900D09"
"9612",NA,NA,"2004_00-0022129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022129","Mike Seidman",0,0,3,0,39.3,0,0,0,0,"TE",9612,6978,"#900D09"
"9613",NA,NA,"2007_00-0021756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021756","Will Heller",0,1,3,0,39.2,0,0,0,0,"TE",9613,6982,"#900D09"
"9614",NA,NA,"2009_00-0025544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0025544","David Clowney",0,0,3,0,39.2,0,0,0,0,"WR",9614,6983,"#900D09"
"9615",NA,NA,"2004_00-0009311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0009311","Jon Kitna",0,0,3,0,39.12,0,0,0,0,"QB",9615,6984,"#900D09"
"9616",NA,NA,"2005_00-0009323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0009323","Jimmy Kleinsasser",0,1,3,0,39.1,0,0,0,0,"TE",9616,6987,"#900D09"
"9617",NA,NA,"2006_00-0015601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0015601","Aaron Stecker",0,1,3,0,39.1,0,0,0,0,"RB",9617,6988,"#900D09"
"9618",NA,NA,"2001_00-0020370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0020370","Scotty Anderson",0,0,3,0,39.1,0,0,0,0,"WR",9618,6989,"#900D09"
"9619",NA,NA,"2005_00-0021209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0021209","Lamar Gordon",0,1,3,0,39.1,0,0,0,0,"RB",9619,6990,"#900D09"
"9620",NA,NA,"2005_00-0022087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022087","Tyrone Calico",0,1,3,0,39.1,0,0,0,0,"WR",9620,6991,"#900D09"
"9621",NA,NA,"2011_00-0022217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0022217","Mewelde Moore",0,1,3,0,39.1,0,0,0,0,"RB",9621,6992,"#900D09"
